id_pedido,fecha_entrega,transportista,status_envio
5777,19/03/2025,Andreani,devuelto
5778,05/01/2026,Moto,ENTREGADO
5779,29/06/2025,Moto,devuelto
5780 ,30/09/2025,Moto,ENTREGADO
5781,12/04/2025,Andreani,en camino
5782,02/01/2026,Correo Argentino,ENTREGADO
5783,06/08/2025,Ocasa,ENTREGADO
5784,19/09/2025,Ocasa,en camino
5785 ,15/05/2025,Ocasa,Entregado
5786,16/05/2025,Moto,Entregado
5787,20/09/2025,Moto,en camino
ID-5788,12/02/2025,Andreani,Entregado
5789,06/11/2025,Moto,Entregado
5790,05/11/2025,Andreani,devuelto
ID-5791.0,09/11/2025,Correo Argentino,ENTREGADO
5792,14/08/2025,Ocasa,Entregado
5793,30/03/2025,Andreani,devuelto
5794,08/05/2025,Andreani,ENTREGADO
5795,03/10/2025,Moto,Entregado
5796,06/10/2025,Andreani,devuelto
5797,29/05/2025,Ocasa,Entregado
5798,04/08/2025,Andreani,en camino
5799,30/11/2025,Moto,devuelto
5800,15/10/2025,Correo Argentino,devuelto
5801,30/12/2025,Moto,en camino
5802,03/01/2026,Correo Argentino,ENTREGADO
5803,17/09/2025,Moto,en camino
5804,21/07/2025,Moto,devuelto
ID-5805,28/12/2025,Correo Argentino,en camino
5807,26/11/2025,Ocasa,devuelto
5808,30/01/2025,Correo Argentino,Entregado
5810,01/03/2025,Andreani,ENTREGADO
5811,05/06/2025,Ocasa,devuelto
5812.0,25/07/2025,Andreani,Entregado
5813,13/09/2025,Andreani,ENTREGADO
5814,01/07/2025,Ocasa,en camino
5815,18/02/2025,Andreani,Entregado
5816,31/01/2025,Moto,ENTREGADO
5817,21/07/2025,Andreani,ENTREGADO
5818,02/04/2025,Andreani,en camino
5819,12/12/2025,Moto,ENTREGADO
5820,07/08/2025,Moto,devuelto
5821,04/06/2025,Ocasa,en camino
5822,19/11/2025,Moto,Entregado
5823,25/04/2025,Andreani,Entregado
5824 ,21/12/2025,Ocasa,devuelto
5825.0,06/08/2025,Ocasa,en camino
5826,14/09/2025,Andreani,en camino
5827,25/09/2025,Andreani,ENTREGADO
5828,19/10/2025,Ocasa,Entregado
5829,28/09/2025,Ocasa,ENTREGADO
5830,04/11/2025,Ocasa,ENTREGADO
ID-5831,06/07/2025,Andreani,devuelto
5832,14/03/2025,Ocasa,ENTREGADO
5833,02/05/2025,Andreani,Entregado
5834,18/01/2025,Moto,Entregado
5835,15/07/2025,Ocasa,en camino
5836,27/04/2025,Ocasa,Entregado
5837,07/07/2025,Andreani,devuelto
5838,24/09/2025,Andreani,ENTREGADO
5839,02/02/2025,Ocasa,Entregado
5840,25/06/2025,Andreani,en camino
5841,03/12/2025,Andreani,devuelto
ID-5842,20/10/2025,Correo Argentino,Entregado
5843,08/07/2025,Ocasa,en camino
5844,26/08/2025,Ocasa,devuelto
5845,10/10/2025,Andreani,Entregado
5846,26/05/2025,Andreani,en camino
5848,08/09/2025,Ocasa,Entregado
5849,19/01/2025,Moto,en camino
5850,06/10/2025,Correo Argentino,Entregado
5851,14/08/2025,Ocasa,ENTREGADO
5852,25/10/2025,Correo Argentino,ENTREGADO
5854,28/04/2025,Ocasa,Entregado
5855,28/08/2025,Andreani,devuelto
5856,08/08/2025,Andreani,ENTREGADO
5857,17/03/2025,Moto,devuelto
5858,13/04/2025,Correo Argentino,ENTREGADO
5859,24/09/2025,Ocasa,devuelto
5860,13/06/2025,Ocasa,ENTREGADO
5861,27/02/2025,Ocasa,en camino
5862,07/02/2025,Ocasa,devuelto
5863,13/03/2025,Correo Argentino,Entregado
5864,03/04/2025,Moto,devuelto
5865.0,06/05/2025,Andreani,Entregado
5866,27/09/2025,Andreani,ENTREGADO
5867,30/07/2025,Andreani,Entregado
ID-5868,25/11/2025,Moto,ENTREGADO
5869 ,12/07/2025,Correo Argentino,ENTREGADO
5870 ,23/12/2025,Ocasa,ENTREGADO
5871,28/08/2025,Correo Argentino,devuelto
5872,02/05/2025,Ocasa,ENTREGADO
ID-5874,31/05/2025,Andreani,ENTREGADO
5875,16/10/2025,Correo Argentino,devuelto
5876,17/10/2025,Andreani,devuelto
5877,01/09/2025,Andreani,Entregado
5878,27/02/2025,Moto,en camino
5879,24/02/2025,Moto,Entregado
5880,12/03/2025,Andreani,ENTREGADO
5881,16/10/2025,Andreani,devuelto
5882,18/05/2025,Moto,devuelto
5883,08/11/2025,Moto,devuelto
5884,25/02/2025,Correo Argentino,devuelto
ID-5885,25/03/2025,Andreani,Entregado
5886,23/05/2025,Ocasa,devuelto
5887.0,26/04/2025,Andreani,devuelto
5888,08/02/2025,Andreani,en camino
5889,15/04/2025,Correo Argentino,Entregado
5890,16/01/2025,Ocasa,Entregado
5891,09/04/2025,Ocasa,en camino
5892,10/01/2025,Ocasa,Entregado
5894,29/06/2025,Andreani,devuelto
5895,19/08/2025,Ocasa,ENTREGADO
5896,02/06/2025,Ocasa,Entregado
5897,15/02/2025,Andreani,devuelto
5898,17/02/2025,Ocasa,Entregado
ID-5899,11/02/2025,Correo Argentino,ENTREGADO
5900,26/02/2025,Ocasa,en camino
5901,15/10/2025,Moto,Entregado
5902,22/05/2025,Ocasa,devuelto
5903,11/03/2025,Correo Argentino,devuelto
5904,13/02/2025,Ocasa,Entregado
5905,03/09/2025,Moto,ENTREGADO
5906,04/02/2025,Moto,devuelto
5907,04/04/2025,Andreani,ENTREGADO
5909,13/12/2025,Ocasa,ENTREGADO
5910,25/08/2025,Ocasa,en camino
5912,26/05/2025,Ocasa,ENTREGADO
5913 ,20/02/2025,Moto,ENTREGADO
5914,15/03/2025,Moto,en camino
5916,11/11/2025,Andreani,Entregado
5917,27/12/2025,Correo Argentino,en camino
5918.0,31/05/2025,Correo Argentino,Entregado
ID-5919 ,06/07/2025,Andreani,en camino
5920,09/07/2025,Correo Argentino,ENTREGADO
5921,31/01/2025,Andreani,en camino
5922.0,01/06/2025,Andreani,Entregado
5923,22/02/2025,Moto,devuelto
5925,29/10/2025,Moto,devuelto
5926,04/12/2025,Ocasa,Entregado
5927,22/02/2025,Correo Argentino,Entregado
5928,13/06/2025,Moto,en camino
5929,19/07/2025,Correo Argentino,ENTREGADO
5931,08/03/2025,Moto,ENTREGADO
5932 ,06/09/2025,Andreani,ENTREGADO
5933,27/02/2025,Andreani,en camino
5934,26/12/2025,Ocasa,Entregado
5935,18/08/2025,Andreani,ENTREGADO
5936,07/06/2025,Moto,en camino
5937,16/07/2025,Andreani,devuelto
5938.0,20/11/2025,Ocasa,devuelto
5939,26/10/2025,Moto,Entregado
5940 ,28/02/2025,Ocasa,devuelto
5941,02/07/2025,Moto,Entregado
5942,14/05/2025,Moto,Entregado
5943,07/03/2025,Ocasa,devuelto
5944,26/10/2025,Ocasa,devuelto
5945,24/03/2025,Andreani,Entregado
5946,29/07/2025,Correo Argentino,Entregado
5947,25/01/2025,Andreani,Entregado
5948,18/12/2025,Ocasa,devuelto
5949,18/01/2025,Andreani,Entregado
5950,17/09/2025,Moto,devuelto
5951,29/11/2025,Correo Argentino,en camino
5952,22/02/2025,Correo Argentino,Entregado
5953,18/11/2025,Ocasa,Entregado
5955,17/01/2025,Ocasa,en camino
5956,07/06/2025,Andreani,Entregado
5957,13/06/2025,Ocasa,ENTREGADO
5958,07/08/2025,Andreani,devuelto
5959,16/09/2025,Moto,ENTREGADO
5960,10/10/2025,Ocasa,Entregado
5961,13/06/2025,Correo Argentino,Entregado
5962,19/11/2025,Correo Argentino,devuelto
5963 ,24/05/2025,Andreani,devuelto
ID-5964,08/12/2025,Correo Argentino,Entregado
5965,27/01/2025,Moto,devuelto
5966,26/10/2025,Correo Argentino,ENTREGADO
5967,22/04/2025,Andreani,ENTREGADO
5968,20/09/2025,Andreani,devuelto
5969,25/10/2025,Ocasa,Entregado
5970.0,15/03/2025,Moto,ENTREGADO
5971,13/04/2025,Andreani,en camino
5972,02/02/2025,Correo Argentino,devuelto
5973,29/08/2025,Correo Argentino,en camino
5974,20/05/2025,Correo Argentino,Entregado
5975,19/03/2025,Andreani,Entregado
ID-5976,08/01/2025,Ocasa,en camino
5977,14/02/2025,Ocasa,Entregado
5978,06/05/2025,Correo Argentino,devuelto
5979,29/06/2025,Ocasa,en camino
5980,05/03/2025,Ocasa,devuelto
5981,03/02/2025,Moto,ENTREGADO
5982,12/01/2026,Correo Argentino,Entregado
5983,07/03/2025,Moto,ENTREGADO
5984.0,26/08/2025,Andreani,Entregado
5985,01/09/2025,Moto,devuelto
5987,01/08/2025,Correo Argentino,Entregado
5988,27/01/2025,Ocasa,en camino
5989,11/06/2025,Andreani,ENTREGADO
5990,17/04/2025,Andreani,ENTREGADO
5991,24/02/2025,Andreani,devuelto
5992,05/08/2025,Andreani,ENTREGADO
5993,26/02/2025,Andreani,Entregado
5994,08/07/2025,Ocasa,ENTREGADO
5995,17/12/2025,Andreani,ENTREGADO
5996,29/10/2025,Moto,ENTREGADO
5997,14/09/2025,Andreani,Entregado
5998,05/03/2025,Correo Argentino,ENTREGADO
5999,26/12/2025,Ocasa,en camino
6000,30/10/2025,Andreani,Entregado
6001,23/03/2025,Correo Argentino,Entregado
6002,14/07/2025,Ocasa,devuelto
6004,19/07/2025,Correo Argentino,Entregado
6006 ,09/08/2025,Moto,ENTREGADO
6007,16/11/2025,Ocasa,ENTREGADO
6008 ,02/09/2025,Moto,en camino
6009,21/12/2025,Correo Argentino,en camino
6010 ,06/01/2026,Andreani,en camino
6011,28/08/2025,Moto,devuelto
6012,26/03/2025,Ocasa,Entregado
6013,13/01/2025,Ocasa,en camino
6014,10/10/2025,Moto,devuelto
6015,09/08/2025,Correo Argentino,Entregado
6016,17/12/2025,Ocasa,devuelto
6017,15/08/2025,Ocasa,devuelto
6018,16/08/2025,Ocasa,ENTREGADO
6020,16/07/2025,Ocasa,ENTREGADO
6021,21/01/2025,Correo Argentino,ENTREGADO
6023,20/11/2025,Andreani,ENTREGADO
6024,31/12/2025,Correo Argentino,en camino
6025,25/03/2025,Ocasa,en camino
6026,07/08/2025,Andreani,ENTREGADO
6027,08/09/2025,Correo Argentino,ENTREGADO
6028,23/07/2025,Andreani,ENTREGADO
6029,28/09/2025,Andreani,Entregado
ID-6030,25/06/2025,Andreani,devuelto
6031,25/07/2025,Andreani,devuelto
6032,21/03/2025,Andreani,ENTREGADO
6033,12/03/2025,Andreani,devuelto
6034,12/07/2025,Andreani,Entregado
6035,12/05/2025,Ocasa,devuelto
6036,30/03/2025,Andreani,en camino
6037,18/10/2025,Ocasa,Entregado
6038,30/06/2025,Ocasa,en camino
6039,27/11/2025,Moto,ENTREGADO
6040,18/07/2025,Moto,ENTREGADO
6041 ,19/09/2025,Moto,Entregado
6042,25/07/2025,Ocasa,devuelto
6043,10/01/2026,Andreani,devuelto
6044,25/12/2025,Ocasa,ENTREGADO
6045,13/01/2025,Andreani,devuelto
6046,10/01/2025,Ocasa,devuelto
6047,17/08/2025,Andreani,Entregado
ID-6048,02/06/2025,Andreani,Entregado
6049,25/12/2025,Moto,devuelto
6050,30/07/2025,Ocasa,en camino
6051,02/06/2025,Andreani,ENTREGADO
6052,25/03/2025,Ocasa,ENTREGADO
6054,10/05/2025,Andreani,Entregado
6055,09/08/2025,Correo Argentino,Entregado
6056,07/05/2025,Moto,devuelto
6057,07/06/2025,Ocasa,Entregado
6058,02/10/2025,Ocasa,en camino
6059,16/03/2025,Correo Argentino,ENTREGADO
6060,27/03/2025,Moto,devuelto
6061,28/04/2025,Andreani,en camino
6062,24/01/2025,Ocasa,en camino
6063,20/02/2025,Ocasa,devuelto
ID-6064,05/08/2025,Andreani,en camino
6065,04/11/2025,Ocasa,devuelto
6066,16/05/2025,Ocasa,devuelto
6067,27/10/2025,Moto,en camino
6068,29/08/2025,Ocasa,devuelto
6070.0,30/03/2025,Ocasa,ENTREGADO
6071,23/04/2025,Moto,ENTREGADO
6072,05/02/2025,Andreani,devuelto
6074,14/12/2025,Andreani,ENTREGADO
6075,26/12/2025,Andreani,devuelto
6076,14/06/2025,Correo Argentino,en camino
6078.0,04/04/2025,Ocasa,Entregado
6079,26/01/2025,Andreani,Entregado
6080,10/07/2025,Correo Argentino,Entregado
6081,09/12/2025,Correo Argentino,devuelto
6082,04/07/2025,Moto,devuelto
6083,24/08/2025,Ocasa,Entregado
6084,05/12/2025,Moto,devuelto
6085,12/12/2025,Correo Argentino,en camino
6086,08/11/2025,Andreani,devuelto
6087,04/04/2025,Andreani,ENTREGADO
6088,12/02/2025,Correo Argentino,ENTREGADO
6089,31/01/2025,Ocasa,ENTREGADO
6090,18/03/2025,Andreani,en camino
6091,18/08/2025,Andreani,ENTREGADO
6092,13/01/2025,Moto,devuelto
6093,25/09/2025,Andreani,ENTREGADO
6094,18/04/2025,Andreani,ENTREGADO
6095,25/01/2025,Ocasa,devuelto
6096,31/08/2025,Andreani,devuelto
6097,29/07/2025,Correo Argentino,ENTREGADO
6099 ,06/10/2025,Moto,en camino
6100,25/07/2025,Correo Argentino,en camino
6101,10/09/2025,Moto,devuelto
6103,13/06/2025,Ocasa,Entregado
6104,04/03/2025,Moto,ENTREGADO
6105,08/07/2025,Ocasa,en camino
ID-6106,11/03/2025,Ocasa,Entregado
6107,14/08/2025,Andreani,Entregado
6108,03/01/2025,Moto,ENTREGADO
6109,05/04/2025,Moto,Entregado
6110,27/12/2025,Ocasa,ENTREGADO
6111,12/08/2025,Moto,ENTREGADO
6112,02/04/2025,Ocasa,Entregado
6114,12/05/2025,Ocasa,en camino
6115,26/12/2025,Ocasa,Entregado
6116,09/12/2025,Correo Argentino,ENTREGADO
6118,03/12/2025,Moto,en camino
6119,22/01/2025,Andreani,ENTREGADO
6120,20/02/2025,Moto,ENTREGADO
6121,02/08/2025,Moto,ENTREGADO
6122,01/09/2025,Moto,en camino
6123,29/11/2025,Ocasa,en camino
6124,08/01/2025,Correo Argentino,en camino
6125 ,20/12/2025,Correo Argentino,ENTREGADO
6126,26/02/2025,Ocasa,Entregado
6127,11/04/2025,Andreani,Entregado
6128 ,11/03/2025,Moto,devuelto
6129,25/11/2025,Andreani,Entregado
6130,14/01/2025,Andreani,ENTREGADO
6131,08/08/2025,Correo Argentino,ENTREGADO
6132 ,06/04/2025,Correo Argentino,devuelto
6133,14/08/2025,Correo Argentino,en camino
6134,15/07/2025,Ocasa,en camino
6135,05/12/2025,Ocasa,Entregado
6136,17/07/2025,Correo Argentino,en camino
6137,18/02/2025,Correo Argentino,devuelto
ID-6138,24/12/2025,Andreani,Entregado
6139,28/04/2025,Andreani,en camino
6140,30/11/2025,Andreani,Entregado
ID-6141,29/05/2025,Ocasa,ENTREGADO
6142,27/07/2025,Ocasa,en camino
6143,28/12/2025,Ocasa,ENTREGADO
6144,03/03/2025,Correo Argentino,en camino
6145,01/01/2026,Correo Argentino,devuelto
6146,15/03/2025,Moto,devuelto
6148,17/12/2025,Andreani,ENTREGADO
6149,13/04/2025,Andreani,devuelto
6150,15/05/2025,Moto,ENTREGADO
6151,30/07/2025,Ocasa,ENTREGADO
ID-6152,20/01/2025,Moto,en camino
6153,17/01/2025,Moto,en camino
6154 ,04/10/2025,Andreani,devuelto
6155,03/11/2025,Andreani,en camino
6157,08/04/2025,Andreani,Entregado
6158,08/09/2025,Correo Argentino,ENTREGADO
6159,12/05/2025,Andreani,devuelto
6160,18/10/2025,Ocasa,Entregado
6161,15/01/2025,Moto,ENTREGADO
6162,31/05/2025,Correo Argentino,devuelto
6163 ,23/04/2025,Moto,en camino
6164,14/10/2025,Ocasa,devuelto
6165,09/09/2025,Ocasa,Entregado
6166,12/09/2025,Moto,Entregado
6167,21/04/2025,Andreani,en camino
6168,14/01/2025,Andreani,ENTREGADO
6169,19/04/2025,Andreani,en camino
6170,11/10/2025,Ocasa,devuelto
ID-6171,17/06/2025,Ocasa,ENTREGADO
6172,04/04/2025,Ocasa,ENTREGADO
6174,27/05/2025,Moto,ENTREGADO
6175,24/06/2025,Andreani,ENTREGADO
6176,04/07/2025,Moto,Entregado
6177,10/09/2025,Ocasa,devuelto
6178,23/10/2025,Andreani,devuelto
6179,18/03/2025,Ocasa,devuelto
6180,16/10/2025,Andreani,Entregado
6181,20/08/2025,Moto,en camino
6182,22/02/2025,Andreani,ENTREGADO
6183,27/11/2025,Ocasa,ENTREGADO
6184,12/05/2025,Andreani,devuelto
6185,04/05/2025,Ocasa,ENTREGADO
6186,17/12/2025,Correo Argentino,ENTREGADO
6187,06/12/2025,Andreani,ENTREGADO
6188,08/05/2025,Andreani,Entregado
6189,08/04/2025,Andreani,ENTREGADO
6190,04/07/2025,Ocasa,devuelto
6191,11/02/2025,Ocasa,Entregado
6192,16/07/2025,Andreani,devuelto
6193,11/02/2025,Andreani,ENTREGADO
6194,21/01/2025,Correo Argentino,Entregado
6195,03/05/2025,Ocasa,en camino
6196,16/12/2025,Ocasa,en camino
6197.0,04/08/2025,Correo Argentino,ENTREGADO
6198,05/07/2025,Moto,en camino
ID-6199 ,11/03/2025,Andreani,en camino
6200,30/03/2025,Andreani,ENTREGADO
6201,06/06/2025,Correo Argentino,Entregado
ID-6202,20/08/2025,Ocasa,Entregado
6203,19/06/2025,Andreani,en camino
6204,13/10/2025,Ocasa,ENTREGADO
6205,15/06/2025,Ocasa,Entregado
6206,15/05/2025,Andreani,en camino
6207,02/04/2025,Andreani,devuelto
6208,14/10/2025,Ocasa,devuelto
6209,18/08/2025,Moto,ENTREGADO
6210,16/04/2025,Moto,devuelto
6211,19/04/2025,Correo Argentino,en camino
6212,10/06/2025,Andreani,devuelto
6213,01/04/2025,Moto,en camino
6214,05/06/2025,Andreani,ENTREGADO
6215,20/12/2025,Moto,en camino
6216,08/11/2025,Moto,Entregado
6217,19/05/2025,Moto,ENTREGADO
6218,19/01/2025,Ocasa,Entregado
6219,14/07/2025,Andreani,en camino
6220 ,06/07/2025,Ocasa,devuelto
6221,27/06/2025,Ocasa,ENTREGADO
6222,14/11/2025,Correo Argentino,Entregado
6223,15/06/2025,Ocasa,devuelto
6224,18/09/2025,Moto,ENTREGADO
6225,27/05/2025,Ocasa,ENTREGADO
ID-6226,28/07/2025,Moto,Entregado
6227,19/12/2025,Ocasa,en camino
6228,28/12/2025,Andreani,devuelto
6229,10/04/2025,Ocasa,devuelto
6231,07/12/2025,Andreani,devuelto
6232,17/02/2025,Ocasa,ENTREGADO
6233,01/07/2025,Ocasa,Entregado
6234,20/12/2025,Andreani,ENTREGADO
6235,20/03/2025,Andreani,Entregado
6236,10/04/2025,Ocasa,Entregado
6237,31/01/2025,Ocasa,Entregado
6238,06/06/2025,Andreani,Entregado
6239,04/01/2026,Correo Argentino,Entregado
6242,02/03/2025,Andreani,devuelto
6243,03/10/2025,Andreani,devuelto
6245,11/08/2025,Correo Argentino,Entregado
6246,04/11/2025,Moto,Entregado
6247,27/12/2025,Moto,ENTREGADO
6248,13/01/2025,Andreani,Entregado
6249,21/04/2025,Moto,devuelto
6250,13/04/2025,Correo Argentino,en camino
6251,27/04/2025,Ocasa,ENTREGADO
6252,27/09/2025,Correo Argentino,ENTREGADO
6253,17/09/2025,Moto,Entregado
6254,26/06/2025,Moto,Entregado
6255,12/07/2025,Moto,ENTREGADO
ID-6256,28/08/2025,Ocasa,ENTREGADO
6257,23/06/2025,Moto,en camino
6258,25/09/2025,Moto,en camino
6259,10/11/2025,Correo Argentino,ENTREGADO
6260,02/06/2025,Ocasa,ENTREGADO
6261,05/06/2025,Correo Argentino,devuelto
6262,22/02/2025,Andreani,devuelto
6263,25/02/2025,Correo Argentino,ENTREGADO
6264 ,09/04/2025,Moto,Entregado
6265,12/09/2025,Andreani,ENTREGADO
6266.0,07/09/2025,Correo Argentino,en camino
ID-6267,02/06/2025,Correo Argentino,ENTREGADO
6268,16/10/2025,Andreani,devuelto
6269,28/09/2025,Moto,ENTREGADO
6270,02/05/2025,Ocasa,ENTREGADO
6271,17/04/2025,Ocasa,en camino
6272,16/03/2025,Andreani,en camino
6273,13/10/2025,Correo Argentino,devuelto
6274,01/08/2025,Ocasa,Entregado
6275 ,01/07/2025,Ocasa,en camino
ID-6276,16/04/2025,Andreani,Entregado
6277,28/11/2025,Correo Argentino,ENTREGADO
6278,24/03/2025,Correo Argentino,en camino
6279,18/12/2025,Moto,devuelto
6280,27/04/2025,Andreani,en camino
6281,08/02/2025,Andreani,Entregado
6282,22/03/2025,Ocasa,devuelto
ID-6283.0,08/05/2025,Ocasa,Entregado
6284.0,27/10/2025,Andreani,en camino
6285,20/09/2025,Ocasa,ENTREGADO
6286,30/01/2025,Moto,devuelto
6287,18/09/2025,Ocasa,devuelto
6288,27/11/2025,Correo Argentino,devuelto
6289,07/10/2025,Moto,ENTREGADO
6290,15/01/2025,Correo Argentino,devuelto
6291,08/03/2025,Ocasa,devuelto
6292,26/08/2025,Ocasa,devuelto
6293,08/03/2025,Moto,devuelto
6294,23/07/2025,Ocasa,Entregado
6295,16/09/2025,Ocasa,Entregado
ID-6296,27/08/2025,Moto,en camino
6297.0,15/12/2025,Ocasa,Entregado
6298.0,22/09/2025,Correo Argentino,ENTREGADO
6299,07/01/2026,Andreani,ENTREGADO
6300,14/06/2025,Ocasa,en camino
ID-6302,13/07/2025,Andreani,devuelto
6303,25/01/2025,Ocasa,devuelto
6304,23/12/2025,Moto,devuelto
6305,10/07/2025,Ocasa,Entregado
6306.0,27/05/2025,Moto,en camino
6307,11/02/2025,Moto,en camino
6308,07/01/2025,Ocasa,en camino
6309 ,10/04/2025,Moto,en camino
6310,27/07/2025,Andreani,en camino
6311,17/10/2025,Andreani,Entregado
6312,17/06/2025,Moto,Entregado
6313,14/06/2025,Andreani,devuelto
6314 ,13/08/2025,Correo Argentino,en camino
6315,02/06/2025,Correo Argentino,en camino
6316,12/07/2025,Ocasa,devuelto
6317,05/08/2025,Andreani,Entregado
6318,06/08/2025,Correo Argentino,ENTREGADO
6319,12/01/2025,Andreani,Entregado
6320,24/05/2025,Ocasa,en camino
6321,25/04/2025,Andreani,devuelto
6322,26/02/2025,Ocasa,devuelto
6323.0,11/06/2025,Andreani,Entregado
6324,18/04/2025,Ocasa,ENTREGADO
6325 ,12/05/2025,Andreani,devuelto
6326,24/01/2025,Andreani,Entregado
6327,05/02/2025,Moto,Entregado
6328,30/07/2025,Ocasa,ENTREGADO
6329,09/12/2025,Andreani,en camino
6330,08/08/2025,Ocasa,ENTREGADO
6331,14/11/2025,Andreani,en camino
6332 ,02/07/2025,Andreani,devuelto
6333,18/01/2025,Ocasa,en camino
6334,24/01/2025,Correo Argentino,ENTREGADO
6335,15/04/2025,Ocasa,Entregado
6336,08/06/2025,Andreani,devuelto
6337,04/05/2025,Andreani,ENTREGADO
6338,01/01/2026,Moto,ENTREGADO
6339,29/08/2025,Andreani,Entregado
6340,10/12/2025,Moto,en camino
6341,23/01/2025,Correo Argentino,Entregado
6342,23/01/2025,Ocasa,devuelto
6343,05/05/2025,Andreani,devuelto
6344,03/08/2025,Correo Argentino,en camino
6346,13/10/2025,Ocasa,Entregado
6347,17/06/2025,Ocasa,Entregado
6348,14/04/2025,Andreani,en camino
6349 ,27/09/2025,Moto,ENTREGADO
6350,17/10/2025,Correo Argentino,Entregado
6351,11/07/2025,Ocasa,ENTREGADO
6352,27/12/2025,Andreani,devuelto
6353,15/09/2025,Ocasa,ENTREGADO
6354,28/08/2025,Ocasa,Entregado
6355.0,21/12/2025,Correo Argentino,Entregado
6356,29/01/2025,Moto,Entregado
6357,22/07/2025,Correo Argentino,Entregado
6358,15/01/2026,Correo Argentino,devuelto
6359,07/12/2025,Ocasa,Entregado
6360,14/07/2025,Andreani,ENTREGADO
6361,19/02/2025,Correo Argentino,Entregado
6362,03/03/2025,Moto,Entregado
6363,28/10/2025,Andreani,en camino
6364,15/10/2025,Correo Argentino,en camino
6365,14/11/2025,Andreani,devuelto
6366,20/11/2025,Andreani,devuelto
6367,22/04/2025,Ocasa,en camino
6368,05/06/2025,Ocasa,ENTREGADO
6369,19/03/2025,Andreani,Entregado
6370,24/04/2025,Andreani,devuelto
6372,23/09/2025,Andreani,devuelto
6373 ,10/03/2025,Andreani,Entregado
6374,15/04/2025,Moto,devuelto
6375,22/03/2025,Andreani,ENTREGADO
6376,04/07/2025,Moto,Entregado
6377,23/06/2025,Correo Argentino,devuelto
6378,01/12/2025,Correo Argentino,Entregado
6379,27/04/2025,Correo Argentino,Entregado
6380,15/01/2025,Ocasa,devuelto
6381,05/05/2025,Moto,devuelto
ID-6382,27/07/2025,Correo Argentino,devuelto
6383,04/12/2025,Moto,ENTREGADO
6384.0,20/04/2025,Correo Argentino,Entregado
6385,13/09/2025,Moto,devuelto
6386,06/10/2025,Correo Argentino,en camino
6387,19/02/2025,Moto,en camino
6388,03/07/2025,Correo Argentino,Entregado
6389,01/02/2025,Ocasa,devuelto
ID-6390,22/06/2025,Andreani,Entregado
6391,27/07/2025,Moto,ENTREGADO
6392,15/08/2025,Moto,en camino
6393,27/06/2025,Correo Argentino,en camino
6394,23/08/2025,Ocasa,en camino
6395,20/09/2025,Moto,devuelto
6398,12/08/2025,Moto,Entregado
6399,24/10/2025,Ocasa,en camino
6400,19/05/2025,Andreani,en camino
6401,10/11/2025,Ocasa,ENTREGADO
6402,19/08/2025,Moto,en camino
6403,12/03/2025,Andreani,en camino
6404,10/03/2025,Andreani,devuelto
6405,22/06/2025,Ocasa,ENTREGADO
6406.0 ,25/12/2025,Andreani,devuelto
6407,19/12/2025,Correo Argentino,devuelto
6408,07/04/2025,Andreani,en camino
6409.0,25/08/2025,Correo Argentino,en camino
6410,02/09/2025,Andreani,Entregado
6411,07/10/2025,Correo Argentino,ENTREGADO
6412,01/10/2025,Ocasa,devuelto
6413,26/01/2025,Andreani,Entregado
6414,08/03/2025,Correo Argentino,en camino
6415,20/07/2025,Andreani,Entregado
6416,15/12/2025,Ocasa,Entregado
6417,22/02/2025,Andreani,devuelto
6418,24/02/2025,Moto,en camino
ID-6419,24/09/2025,Ocasa,en camino
6420.0,05/04/2025,Ocasa,Entregado
6421,28/02/2025,Andreani,en camino
6422,09/12/2025,Andreani,ENTREGADO
6423,06/08/2025,Ocasa,Entregado
6424,01/01/2026,Correo Argentino,ENTREGADO
6425.0,23/09/2025,Moto,devuelto
ID-6426,14/02/2025,Andreani,Entregado
6427,25/12/2025,Moto,devuelto
6428,05/01/2026,Moto,devuelto
6429,01/02/2025,Ocasa,en camino
6430 ,04/02/2025,Ocasa,ENTREGADO
6431,09/01/2025,Ocasa,en camino
6432,04/08/2025,Moto,devuelto
ID-6433,24/05/2025,Andreani,en camino
6434,19/01/2025,Correo Argentino,Entregado
ID-6435,11/12/2025,Moto,en camino
6436,05/03/2025,Moto,devuelto
6437,04/12/2025,Correo Argentino,ENTREGADO
6438,16/07/2025,Ocasa,devuelto
6439,20/06/2025,Moto,ENTREGADO
6440,07/01/2026,Andreani,Entregado
6441,06/11/2025,Correo Argentino,Entregado
6442,21/05/2025,Correo Argentino,ENTREGADO
6443,07/03/2025,Correo Argentino,ENTREGADO
6445,25/12/2025,Ocasa,en camino
6446,21/01/2025,Ocasa,devuelto
6447,07/02/2025,Ocasa,Entregado
6448,23/08/2025,Ocasa,ENTREGADO
6449 ,31/10/2025,Correo Argentino,devuelto
6450,30/11/2025,Ocasa,ENTREGADO
6451,26/06/2025,Andreani,devuelto
6452,04/06/2025,Correo Argentino,Entregado
6453,04/12/2025,Correo Argentino,devuelto
6454,10/06/2025,Ocasa,devuelto
6455,27/07/2025,Ocasa,devuelto
6456,14/06/2025,Ocasa,en camino
6457,14/06/2025,Correo Argentino,en camino
6459,12/10/2025,Andreani,Entregado
6460,10/04/2025,Ocasa,Entregado
6461,10/01/2025,Andreani,devuelto
6462,01/03/2025,Correo Argentino,ENTREGADO
6463,20/02/2025,Ocasa,devuelto
