id_pedido,fecha_entrega,transportista,status_envio
6631,2025-08-24,Ocasa,DEVUELTO
6632,2025-10-29,Ocasa,ENTREGADO
6633,2025-07-30,Andreani,DEVUELTO
6634,2025-09-05,Ocasa,ENTREGADO
6636,2025-10-21,Ocasa,DEVUELTO
6637,2025-05-15,Andreani,ENTREGADO
6638,2025-12-31,Ocasa,DEVUELTO
6640,2025-04-30,Correo Argentino,DEVUELTO
6641,2025-09-13,Correo Argentino,ENTREGADO
6642,2025-12-17,Correo Argentino,ENTREGADO
6643,2025-04-13,Moto,ENTREGADO
6644,2025-06-08,Ocasa,EN CAMINO
6645,2025-09-20,Andreani,EN CAMINO
6646,2025-09-26,Ocasa,ENTREGADO
6648,2025-06-06,Moto,ENTREGADO
6649,2025-04-20,Moto,EN CAMINO
6650,2025-10-26,Ocasa,ENTREGADO
6651,2025-09-25,Andreani,DEVUELTO
6652,2025-05-06,Andreani,EN CAMINO
6653,2025-01-03,Ocasa,EN CAMINO
6654,2025-05-02,Andreani,EN CAMINO
6655,2025-08-08,Ocasa,ENTREGADO
6656,2025-03-10,Andreani,DEVUELTO
6657,2025-04-06,Ocasa,EN CAMINO
6658,2025-01-16,Andreani,DEVUELTO
6659,2025-10-02,Correo Argentino,ENTREGADO
6660,2025-09-10,Correo Argentino,EN CAMINO
6661,2025-04-28,Andreani,ENTREGADO
6662,2025-05-05,Ocasa,ENTREGADO
6663,2025-04-19,Andreani,EN CAMINO
6665,2025-04-23,Moto,ENTREGADO
6666,2025-09-06,Andreani,DEVUELTO
6667,2025-12-26,Correo Argentino,DEVUELTO
6668,2025-07-09,Andreani,EN CAMINO
6669,2026-01-04,Andreani,DEVUELTO
6670,2025-06-02,Andreani,ENTREGADO
6671,2025-07-28,Andreani,DEVUELTO
6672,2025-02-10,Ocasa,ENTREGADO
6673,2025-10-23,Andreani,EN CAMINO
6674,2025-07-02,Andreani,DEVUELTO
6675,2025-10-19,Ocasa,EN CAMINO
6676,2025-06-14,Andreani,EN CAMINO
6677,2025-03-24,Ocasa,ENTREGADO
6678,2025-05-08,Andreani,DEVUELTO
6679,2025-12-28,Moto,DEVUELTO
6680,2025-11-29,Ocasa,EN CAMINO
6682,2025-10-14,Ocasa,ENTREGADO
6683,2025-12-09,Moto,ENTREGADO
6684,2025-02-13,Correo Argentino,EN CAMINO
6685,2025-06-06,Moto,ENTREGADO
6686,2025-05-24,Correo Argentino,DEVUELTO
6687,2025-03-06,Andreani,ENTREGADO
6689,2025-06-24,Ocasa,DEVUELTO
6690,2025-04-30,Correo Argentino,DEVUELTO
6691,2025-05-13,Andreani,EN CAMINO
6692,2025-01-28,Andreani,DEVUELTO
6693,2025-07-09,Andreani,DEVUELTO
6694,2025-07-14,Ocasa,DEVUELTO
6695,2025-04-15,Moto,EN CAMINO
6696,2025-11-10,Moto,ENTREGADO
6697,2025-07-30,Moto,ENTREGADO
6698,2025-07-09,Ocasa,ENTREGADO
6699,2025-11-24,Ocasa,DEVUELTO
6700,2025-09-01,Moto,EN CAMINO
6701,2025-08-06,Andreani,ENTREGADO
6702,2025-04-16,Correo Argentino,ENTREGADO
6703,2025-04-11,Andreani,ENTREGADO
6704,2025-12-27,Correo Argentino,DEVUELTO
6706,2025-11-30,Moto,ENTREGADO
6707,2025-10-24,Moto,ENTREGADO
6708,2025-08-20,Correo Argentino,DEVUELTO
6709,2025-03-20,Moto,ENTREGADO
6710,2025-03-21,Ocasa,ENTREGADO
6711,2025-12-31,Ocasa,DEVUELTO
6712,2025-05-16,Andreani,EN CAMINO
6713,2025-07-04,Ocasa,ENTREGADO
6714,2025-01-06,Moto,ENTREGADO
6716,2025-03-02,Moto,DEVUELTO
6717,2025-12-16,Ocasa,ENTREGADO
6718,2025-11-10,Correo Argentino,ENTREGADO
6719,2025-03-19,Moto,DEVUELTO
6720,2025-09-17,Moto,EN CAMINO
6721,2025-09-25,Andreani,ENTREGADO
6722,2025-10-08,Correo Argentino,EN CAMINO
6723,2025-05-14,Correo Argentino,EN CAMINO
6724,2025-06-20,Moto,EN CAMINO
6725,2025-07-03,Andreani,EN CAMINO
6726,2025-11-09,Ocasa,ENTREGADO
6727,2025-01-23,Correo Argentino,ENTREGADO
6728,2025-10-07,Moto,ENTREGADO
6730,2025-01-29,Ocasa,DEVUELTO
6731,2025-09-18,Ocasa,ENTREGADO
6732,2025-05-19,Ocasa,EN CAMINO
6733,2025-06-25,Andreani,ENTREGADO
6734,2025-03-02,Andreani,ENTREGADO
6735,2025-06-23,Andreani,EN CAMINO
6736,2025-12-14,Andreani,EN CAMINO
6737,2025-04-15,Ocasa,ENTREGADO
6738,2025-01-26,Ocasa,DEVUELTO
6739,2025-07-05,Andreani,DEVUELTO
6740,2025-02-13,Correo Argentino,ENTREGADO
6741,2025-10-30,Andreani,EN CAMINO
6742,2025-08-02,Correo Argentino,DEVUELTO
6743,2025-12-25,Andreani,DEVUELTO
6744,2025-11-13,Ocasa,DEVUELTO
6745,2025-05-07,Andreani,ENTREGADO
6746,2025-03-07,Correo Argentino,ENTREGADO
6747,2025-11-20,Ocasa,ENTREGADO
6748,2025-11-19,Andreani,ENTREGADO
6749,2025-04-25,Correo Argentino,EN CAMINO
6750,2025-09-17,Andreani,EN CAMINO
6751,2025-09-03,Ocasa,ENTREGADO
6752,2025-07-02,Correo Argentino,ENTREGADO
6754,2025-02-10,Andreani,DEVUELTO
6755,2025-03-29,Ocasa,ENTREGADO
6756,2025-02-15,Ocasa,ENTREGADO
6757,2025-12-04,Ocasa,EN CAMINO
6759,2025-12-16,Ocasa,ENTREGADO
6760,2025-04-08,Ocasa,DEVUELTO
6761,2025-02-20,Correo Argentino,EN CAMINO
6763,2025-09-11,Andreani,DEVUELTO
6764,2025-02-27,Andreani,EN CAMINO
6765,2025-08-14,Correo Argentino,DEVUELTO
6766,2025-06-10,Ocasa,ENTREGADO
6767,2025-04-29,Ocasa,DEVUELTO
6768,2025-10-19,Moto,ENTREGADO
6769,2025-06-23,Andreani,EN CAMINO
6770,2025-09-19,Andreani,DEVUELTO
6771,2025-10-31,Ocasa,EN CAMINO
6772,2025-02-03,Correo Argentino,ENTREGADO
6773,2025-05-24,Moto,ENTREGADO
6774,2025-07-19,Ocasa,EN CAMINO
6775,2025-04-27,Moto,EN CAMINO
6776,2025-11-27,Correo Argentino,ENTREGADO
6777,2025-09-10,Ocasa,EN CAMINO
6778,2025-09-05,Andreani,EN CAMINO
6779,2025-11-11,Andreani,DEVUELTO
6780,2025-09-13,Moto,DEVUELTO
6781,2025-08-14,Correo Argentino,DEVUELTO
6782,2025-10-29,Andreani,EN CAMINO
6784,2025-12-29,Andreani,EN CAMINO
6785,2025-04-10,Ocasa,DEVUELTO
6786,2025-08-24,Moto,ENTREGADO
6787,2025-11-01,Ocasa,DEVUELTO
6788,2025-01-09,Andreani,DEVUELTO
6789,2025-09-13,Moto,EN CAMINO
6790,2025-07-20,Correo Argentino,EN CAMINO
6791,2025-07-06,Moto,ENTREGADO
6792,2025-10-18,Moto,ENTREGADO
6793,2025-06-29,Correo Argentino,ENTREGADO
6794,2025-03-29,Andreani,ENTREGADO
6795,2025-06-10,Ocasa,EN CAMINO
6796,2025-08-01,Andreani,ENTREGADO
6797,2025-09-08,Correo Argentino,DEVUELTO
6798,2025-03-22,Correo Argentino,DEVUELTO
6799,2025-10-18,Moto,ENTREGADO
6800,2025-10-10,Correo Argentino,ENTREGADO
6801,2025-04-08,Correo Argentino,DEVUELTO
6802,2026-01-06,Moto,ENTREGADO
6803,2025-06-25,Ocasa,EN CAMINO
6804,2025-01-14,Ocasa,ENTREGADO
6805,2025-01-06,Andreani,EN CAMINO
6806,2025-01-18,Andreani,ENTREGADO
6807,2025-10-28,Andreani,ENTREGADO
6808,2025-05-07,Moto,ENTREGADO
6809,2026-01-18,Correo Argentino,ENTREGADO
6810,2025-02-06,Moto,EN CAMINO
6811,2025-08-10,Moto,ENTREGADO
6812,2025-05-01,Andreani,DEVUELTO
6813,2025-06-17,Andreani,EN CAMINO
6814,2025-11-24,Ocasa,DEVUELTO
6815,2025-01-19,Andreani,ENTREGADO
6816,2025-03-18,Correo Argentino,ENTREGADO
6817,2025-07-15,Ocasa,ENTREGADO
6818,2025-10-03,Ocasa,EN CAMINO
6820,2025-11-01,Andreani,ENTREGADO
6821,2025-11-24,Correo Argentino,EN CAMINO
6822,2025-05-18,Correo Argentino,DEVUELTO
6823,2025-08-08,Moto,ENTREGADO
6824,2025-03-12,Andreani,ENTREGADO
6825,2025-07-21,Andreani,EN CAMINO
6826,2025-12-03,Moto,DEVUELTO
6827,2025-05-10,Ocasa,EN CAMINO
6828,2025-10-05,Andreani,DEVUELTO
6829,2025-05-27,Moto,ENTREGADO
6830,2025-03-30,Ocasa,ENTREGADO
6831,2025-11-23,Correo Argentino,EN CAMINO
6832,2025-02-19,Ocasa,DEVUELTO
6833,2025-08-03,Moto,EN CAMINO
6834,2025-06-29,Ocasa,EN CAMINO
6835,2025-12-06,Moto,ENTREGADO
6836,2025-07-07,Ocasa,ENTREGADO
6837,2025-03-28,Ocasa,ENTREGADO
6839,2025-05-24,Correo Argentino,DEVUELTO
6840,2025-08-18,Correo Argentino,ENTREGADO
6841,2025-02-02,Andreani,DEVUELTO
6842,2025-04-03,Ocasa,ENTREGADO
6843,2025-10-26,Correo Argentino,EN CAMINO
6844,2025-05-06,Moto,DEVUELTO
6845,2025-04-12,Correo Argentino,DEVUELTO
6846,2025-02-18,Ocasa,DEVUELTO
6847,2025-03-06,Moto,ENTREGADO
6848,2025-04-08,Andreani,DEVUELTO
6850,2025-07-17,Correo Argentino,DEVUELTO
6851,2025-08-04,Correo Argentino,ENTREGADO
6852,2025-07-27,Andreani,ENTREGADO
6853,2025-11-15,Moto,DEVUELTO
6854,2025-07-11,Moto,ENTREGADO
6855,2025-11-09,Andreani,ENTREGADO
6856,2025-10-26,Andreani,ENTREGADO
6857,2025-10-19,Correo Argentino,EN CAMINO
6858,2025-04-30,Ocasa,ENTREGADO
6859,2025-06-24,Correo Argentino,DEVUELTO
6860,2025-11-13,Correo Argentino,ENTREGADO
6861,2026-01-14,Correo Argentino,ENTREGADO
6862,2025-10-11,Andreani,EN CAMINO
6863,2025-06-18,Correo Argentino,ENTREGADO
6864,2025-07-03,Andreani,EN CAMINO
6865,2025-09-15,Ocasa,EN CAMINO
6866,2025-08-12,Ocasa,EN CAMINO
6867,2025-02-19,Andreani,EN CAMINO
6868,2025-07-26,Moto,ENTREGADO
6869,2025-05-05,Moto,EN CAMINO
6870,2025-12-22,Ocasa,ENTREGADO
6871,2025-10-15,Andreani,ENTREGADO
6872,2025-07-18,Ocasa,EN CAMINO
6873,2025-03-13,Andreani,DEVUELTO
6874,2025-07-21,Correo Argentino,EN CAMINO
6875,2025-08-10,Ocasa,DEVUELTO
6876,2025-01-05,Moto,EN CAMINO
6877,2025-06-20,Andreani,ENTREGADO
6878,2025-03-19,Andreani,DEVUELTO
6879,2025-05-18,Ocasa,ENTREGADO
6880,2025-08-07,Ocasa,ENTREGADO
6881,2025-11-11,Moto,EN CAMINO
6883,2025-09-08,Ocasa,DEVUELTO
6884,2025-12-17,Moto,ENTREGADO
6885,2025-11-04,Ocasa,ENTREGADO
6886,2025-08-30,Moto,EN CAMINO
6887,2025-02-04,Andreani,DEVUELTO
6888,2025-03-23,Correo Argentino,ENTREGADO
6889,2025-04-25,Andreani,ENTREGADO
6890,2025-09-30,Moto,EN CAMINO
6891,2025-03-12,Moto,EN CAMINO
6892,2025-11-20,Correo Argentino,DEVUELTO
6893,2025-11-09,Ocasa,ENTREGADO
6894,2025-06-06,Ocasa,ENTREGADO
6895,2025-11-13,Ocasa,ENTREGADO
6896,2025-02-19,Moto,EN CAMINO
6897,2025-09-16,Correo Argentino,ENTREGADO
6899,2025-12-07,Andreani,DEVUELTO
6900,2025-03-08,Correo Argentino,ENTREGADO
6901,2025-08-19,Ocasa,EN CAMINO
6902,2025-03-12,Andreani,ENTREGADO
6903,2025-11-13,Ocasa,DEVUELTO
6904,2025-03-25,Ocasa,ENTREGADO
6906,2025-02-09,Moto,EN CAMINO
6907,2025-10-15,Moto,ENTREGADO
6908,2025-09-29,Andreani,EN CAMINO
6910,2025-05-20,Andreani,EN CAMINO
6911,2025-11-26,Moto,EN CAMINO
6912,2025-09-12,Ocasa,ENTREGADO
6913,2025-10-05,Correo Argentino,ENTREGADO
6915,2025-09-09,Ocasa,ENTREGADO
6916,2025-10-26,Correo Argentino,EN CAMINO
6917,2025-09-03,Moto,DEVUELTO
6918,2025-06-06,Andreani,EN CAMINO
6919,2025-12-11,Correo Argentino,DEVUELTO
6920,2025-04-13,Moto,ENTREGADO
6921,2025-02-09,Ocasa,ENTREGADO
6922,2025-07-22,Andreani,EN CAMINO
6923,2025-11-11,Ocasa,DEVUELTO
6924,2025-02-23,Ocasa,DEVUELTO
6925,2025-11-16,Andreani,ENTREGADO
6926,2025-04-04,Andreani,ENTREGADO
6928,2026-01-04,Andreani,ENTREGADO
6929,2025-12-08,Ocasa,EN CAMINO
6930,2025-02-11,Moto,ENTREGADO
6931,2025-10-06,Ocasa,ENTREGADO
6932,2025-08-18,Ocasa,EN CAMINO
6933,2025-07-09,Correo Argentino,ENTREGADO
6934,2025-11-25,Correo Argentino,ENTREGADO
6936,2025-03-25,Moto,ENTREGADO
6937,2025-02-21,Andreani,ENTREGADO
6938,2025-12-19,Moto,EN CAMINO
6939,2025-02-28,Andreani,ENTREGADO
6940,2025-09-08,Moto,EN CAMINO
6941,2025-10-11,Ocasa,EN CAMINO
6942,2025-03-25,Moto,ENTREGADO
6943,2025-11-19,Moto,ENTREGADO
6944,2025-05-09,Ocasa,EN CAMINO
6945,2025-07-15,Ocasa,ENTREGADO
6946,2025-09-18,Andreani,EN CAMINO
6947,2025-07-20,Ocasa,ENTREGADO
6948,2025-03-21,Ocasa,ENTREGADO
6950,2025-08-04,Correo Argentino,DEVUELTO
6951,2025-05-03,Ocasa,DEVUELTO
6952,2025-03-07,Andreani,ENTREGADO
6953,2025-05-31,Andreani,DEVUELTO
6954,2025-01-12,Andreani,ENTREGADO
6955,2025-01-08,Andreani,ENTREGADO
6956,2025-07-23,Ocasa,ENTREGADO
6957,2025-02-01,Andreani,EN CAMINO
6958,2025-11-03,Correo Argentino,DEVUELTO
6959,2025-08-07,Andreani,DEVUELTO
6960,2025-09-19,Ocasa,ENTREGADO
6961,2025-12-26,Moto,EN CAMINO
6962,2025-02-13,Correo Argentino,ENTREGADO
6963,2025-04-26,Ocasa,DEVUELTO
6964,2025-12-11,Ocasa,EN CAMINO
6965,2025-11-10,Correo Argentino,EN CAMINO
6966,2025-03-14,Andreani,DEVUELTO
6967,2025-11-23,Moto,EN CAMINO
6968,2025-07-17,Ocasa,EN CAMINO
6969,2025-05-02,Andreani,ENTREGADO
6971,2025-11-11,Ocasa,EN CAMINO
6972,2025-08-22,Correo Argentino,DEVUELTO
6973,2025-08-09,Ocasa,DEVUELTO
6974,2025-08-14,Andreani,ENTREGADO
6975,2025-05-06,Moto,ENTREGADO
6976,2025-04-24,Correo Argentino,ENTREGADO
6977,2025-11-12,Ocasa,EN CAMINO
6978,2025-06-12,Ocasa,EN CAMINO
6979,2025-04-25,Ocasa,DEVUELTO
6980,2025-04-23,Correo Argentino,EN CAMINO
6981,2025-03-08,Andreani,DEVUELTO
6982,2025-08-08,Ocasa,DEVUELTO
6983,2025-12-28,Ocasa,ENTREGADO
6984,2025-04-22,Ocasa,ENTREGADO
6985,2025-04-11,Correo Argentino,ENTREGADO
6986,2025-12-29,Ocasa,DEVUELTO
6987,2025-12-07,Ocasa,DEVUELTO
6988,2025-09-12,Andreani,DEVUELTO
6989,2025-10-28,Ocasa,ENTREGADO
6990,2025-04-19,Ocasa,ENTREGADO
6991,2025-11-12,Moto,ENTREGADO
6992,2025-10-09,Correo Argentino,EN CAMINO
6993,2026-01-04,Correo Argentino,ENTREGADO
6994,2025-01-11,Ocasa,EN CAMINO
6995,2025-03-09,Andreani,ENTREGADO
6996,2025-01-27,Correo Argentino,ENTREGADO
6998,2025-05-28,Ocasa,ENTREGADO
6999,2025-02-28,Correo Argentino,DEVUELTO
7001,2025-05-31,Moto,ENTREGADO
7002,2025-04-22,Ocasa,ENTREGADO
7003,2025-07-04,Andreani,DEVUELTO
7004,2025-04-10,Andreani,DEVUELTO
7005,2025-06-21,Andreani,EN CAMINO
7006,2025-12-03,Andreani,ENTREGADO
7007,2025-08-02,Ocasa,ENTREGADO
7009,2025-02-11,Correo Argentino,DEVUELTO
7010,2025-11-14,Correo Argentino,ENTREGADO
7011,2025-09-12,Moto,EN CAMINO
7012,2025-05-17,Andreani,ENTREGADO
7013,2025-01-21,Correo Argentino,DEVUELTO
7015,2025-08-09,Moto,DEVUELTO
7016,2025-12-22,Correo Argentino,ENTREGADO
7017,2025-08-02,Correo Argentino,ENTREGADO
7018,2025-05-14,Correo Argentino,ENTREGADO
7019,2025-07-18,Moto,EN CAMINO
7020,2025-07-05,Correo Argentino,EN CAMINO
7021,2025-06-09,Andreani,EN CAMINO
7022,2026-01-08,Correo Argentino,EN CAMINO
7023,2025-01-12,Andreani,EN CAMINO
7024,2025-07-30,Moto,ENTREGADO
7025,2025-01-25,Correo Argentino,ENTREGADO
7026,2025-08-26,Ocasa,ENTREGADO
7027,2025-06-21,Moto,ENTREGADO
7028,2025-12-10,Ocasa,ENTREGADO
7030,2026-01-02,Andreani,DEVUELTO
7031,2025-12-31,Ocasa,ENTREGADO
7032,2025-09-15,Andreani,DEVUELTO
7033,2025-11-03,Moto,ENTREGADO
7034,2025-02-16,Ocasa,DEVUELTO
7035,2025-03-13,Correo Argentino,ENTREGADO
7036,2025-09-28,Ocasa,DEVUELTO
7037,2025-01-31,Andreani,ENTREGADO
7038,2025-10-26,Andreani,EN CAMINO
7039,2025-04-02,Ocasa,ENTREGADO
7040,2025-06-15,Moto,EN CAMINO
7041,2025-09-18,Ocasa,ENTREGADO
7042,2025-03-20,Ocasa,ENTREGADO
7043,2025-09-08,Andreani,ENTREGADO
7044,2025-01-12,Ocasa,ENTREGADO
7045,2025-10-03,Andreani,ENTREGADO
7046,2025-10-21,Ocasa,ENTREGADO
7047,2025-09-23,Ocasa,ENTREGADO
7048,2025-09-03,Ocasa,ENTREGADO
7049,2025-11-04,Andreani,DEVUELTO
7050,2025-09-30,Ocasa,ENTREGADO
7051,2025-05-07,Correo Argentino,ENTREGADO
7052,2025-05-04,Moto,ENTREGADO
7053,2025-05-27,Moto,ENTREGADO
7054,2025-04-25,Ocasa,ENTREGADO
7056,2025-08-12,Moto,ENTREGADO
7057,2025-12-25,Ocasa,ENTREGADO
7058,2025-07-13,Andreani,EN CAMINO
7059,2025-07-30,Correo Argentino,ENTREGADO
7060,2025-06-13,Ocasa,ENTREGADO
7061,2025-06-14,Correo Argentino,ENTREGADO
7062,2025-01-19,Ocasa,EN CAMINO
7063,2025-09-11,Ocasa,DEVUELTO
7064,2025-04-29,Correo Argentino,ENTREGADO
7065,2025-05-18,Ocasa,EN CAMINO
7066,2025-03-27,Ocasa,DEVUELTO
7067,2026-01-05,Correo Argentino,EN CAMINO
7068,2025-02-03,Ocasa,EN CAMINO
7069,2025-07-11,Andreani,ENTREGADO
7071,2025-01-27,Correo Argentino,ENTREGADO
7072,2026-01-04,Correo Argentino,EN CAMINO
7073,2025-04-23,Ocasa,EN CAMINO
7074,2025-10-21,Moto,ENTREGADO
7075,2025-05-05,Andreani,EN CAMINO
7076,2025-12-31,Andreani,DEVUELTO
7077,2025-05-23,Correo Argentino,ENTREGADO
7078,2025-04-16,Andreani,ENTREGADO
7079,2025-11-11,Correo Argentino,DEVUELTO
7080,2025-09-17,Moto,DEVUELTO
7081,2025-06-27,Ocasa,EN CAMINO
7082,2025-11-07,Moto,ENTREGADO
7083,2025-09-03,Ocasa,ENTREGADO
7084,2025-07-06,Moto,ENTREGADO
7085,2025-03-15,Andreani,DEVUELTO
7086,2025-08-10,Ocasa,ENTREGADO
7087,2025-05-20,Ocasa,ENTREGADO
7089,2025-02-01,Andreani,ENTREGADO
7090,2025-10-01,Moto,EN CAMINO
7092,2025-07-03,Ocasa,DEVUELTO
7093,2025-03-17,Andreani,EN CAMINO
7094,2025-05-12,Andreani,ENTREGADO
7095,2025-06-01,Ocasa,ENTREGADO
7097,2025-05-24,Andreani,EN CAMINO
7098,2025-08-04,Correo Argentino,ENTREGADO
7099,2025-12-23,Moto,EN CAMINO
7100,2025-11-30,Ocasa,ENTREGADO
7101,2025-11-29,Ocasa,EN CAMINO
7102,2025-02-11,Moto,ENTREGADO
7103,2025-11-20,Ocasa,DEVUELTO
7105,2025-08-11,Correo Argentino,DEVUELTO
7107,2025-11-09,Andreani,ENTREGADO
7108,2025-07-20,Correo Argentino,DEVUELTO
7109,2025-12-09,Correo Argentino,ENTREGADO
7110,2025-02-24,Correo Argentino,DEVUELTO
7111,2025-05-03,Andreani,ENTREGADO
7112,2025-03-19,Ocasa,ENTREGADO
7113,2025-06-03,Ocasa,ENTREGADO
7114,2025-06-26,Correo Argentino,EN CAMINO
7115,2025-09-02,Moto,EN CAMINO
7116,2025-09-16,Andreani,EN CAMINO
7117,2025-01-04,Ocasa,DEVUELTO
7118,2025-10-27,Moto,ENTREGADO
7119,2025-06-21,Moto,ENTREGADO
7120,2025-06-27,Andreani,EN CAMINO
7121,2025-07-10,Moto,DEVUELTO
7122,2025-06-10,Ocasa,DEVUELTO
7123,2025-12-20,Ocasa,EN CAMINO
7124,2025-07-29,Correo Argentino,ENTREGADO
7125,2025-05-26,Ocasa,DEVUELTO
7126,2025-06-28,Ocasa,ENTREGADO
7127,2025-04-15,Andreani,ENTREGADO
7129,2025-11-22,Ocasa,DEVUELTO
7130,2025-07-17,Ocasa,ENTREGADO
7131,2025-04-22,Correo Argentino,EN CAMINO
7132,2025-05-23,Andreani,EN CAMINO
7133,2026-01-02,Andreani,DEVUELTO
7134,2025-07-05,Andreani,DEVUELTO
7135,2025-09-12,Ocasa,DEVUELTO
7136,2025-11-18,Correo Argentino,EN CAMINO
7138,2025-06-28,Moto,DEVUELTO
7139,2025-03-03,Andreani,DEVUELTO
7140,2025-03-14,Andreani,ENTREGADO
7141,2025-04-16,Ocasa,EN CAMINO
7142,2025-05-25,Correo Argentino,DEVUELTO
7143,2025-12-29,Correo Argentino,DEVUELTO
7144,2025-01-21,Andreani,ENTREGADO
7145,2025-03-27,Correo Argentino,ENTREGADO
7146,2025-04-16,Correo Argentino,EN CAMINO
7147,2025-02-16,Andreani,EN CAMINO
7148,2025-02-15,Ocasa,ENTREGADO
7149,2025-01-16,Andreani,EN CAMINO
7150,2025-09-05,Andreani,EN CAMINO
7151,2025-01-24,Ocasa,EN CAMINO
7152,2025-02-25,Moto,EN CAMINO
7153,2025-06-25,Ocasa,EN CAMINO
7154,2025-06-26,Andreani,ENTREGADO
7155,2025-06-05,Ocasa,ENTREGADO
7156,2025-03-14,Andreani,ENTREGADO
7157,2025-11-27,Correo Argentino,ENTREGADO
7158,2025-05-26,Moto,ENTREGADO
7159,2025-07-14,Andreani,DEVUELTO
7161,2025-03-05,Andreani,EN CAMINO
7162,2025-07-16,Correo Argentino,ENTREGADO
7163,2026-01-05,Andreani,ENTREGADO
7164,2025-04-12,Ocasa,EN CAMINO
7165,2025-05-09,Andreani,EN CAMINO
7166,2025-10-24,Andreani,DEVUELTO
7167,2025-11-28,Correo Argentino,ENTREGADO
7168,2025-08-25,Correo Argentino,ENTREGADO
7169,2025-07-26,Ocasa,EN CAMINO
7170,2025-08-22,Ocasa,EN CAMINO
7171,2025-11-13,Correo Argentino,ENTREGADO
7172,2025-08-10,Correo Argentino,ENTREGADO
7173,2025-08-27,Moto,DEVUELTO
7174,2025-11-30,Ocasa,ENTREGADO
7175,2025-02-06,Ocasa,EN CAMINO
7176,2025-05-24,Andreani,ENTREGADO
7177,2025-06-11,Andreani,ENTREGADO
7178,2025-12-23,Correo Argentino,DEVUELTO
7180,2025-12-05,Ocasa,ENTREGADO
7181,2025-02-12,Moto,ENTREGADO
7182,2025-04-17,Ocasa,ENTREGADO
7183,2025-03-11,Andreani,EN CAMINO
7184,2025-09-03,Andreani,EN CAMINO
7185,2026-01-10,Correo Argentino,EN CAMINO
7186,2025-01-10,Ocasa,ENTREGADO
7187,2025-10-14,Ocasa,ENTREGADO
7188,2025-07-02,Correo Argentino,EN CAMINO
7189,2025-04-23,Correo Argentino,ENTREGADO
7190,2026-01-03,Andreani,EN CAMINO
7191,2025-05-17,Andreani,ENTREGADO
7192,2025-09-12,Correo Argentino,EN CAMINO
7194,2025-03-04,Moto,ENTREGADO
7195,2025-10-03,Ocasa,ENTREGADO
7196,2025-02-01,Ocasa,EN CAMINO
7197,2025-04-20,Correo Argentino,EN CAMINO
7198,2025-10-11,Ocasa,ENTREGADO
7199,2025-09-03,Moto,ENTREGADO
7200,2025-08-17,Andreani,ENTREGADO
7201,2026-01-02,Andreani,EN CAMINO
7202,2025-07-10,Correo Argentino,ENTREGADO
7203,2025-03-18,Ocasa,ENTREGADO
7204,2025-09-19,Ocasa,EN CAMINO
7205,2025-11-30,Correo Argentino,DEVUELTO
7207,2025-08-18,Moto,ENTREGADO
7208,2025-01-15,Andreani,ENTREGADO
7210,2025-11-15,Correo Argentino,DEVUELTO
7212,2025-10-19,Andreani,ENTREGADO
7213,2025-01-29,Moto,EN CAMINO
7214,2025-01-10,Moto,DEVUELTO
7215,2025-07-20,Moto,DEVUELTO
7216,2025-07-13,Correo Argentino,ENTREGADO
7217,2025-05-09,Moto,ENTREGADO
7218,2025-11-13,Andreani,ENTREGADO
7219,2025-06-29,Correo Argentino,EN CAMINO
7220,2025-03-15,Andreani,EN CAMINO
7221,2025-02-02,Correo Argentino,EN CAMINO
7222,2025-08-20,Correo Argentino,ENTREGADO
7223,2025-11-02,Andreani,ENTREGADO
7225,2025-10-15,Ocasa,ENTREGADO
7226,2025-03-27,Ocasa,ENTREGADO
7227,2025-10-04,Andreani,ENTREGADO
7228,2025-02-06,Ocasa,EN CAMINO
7229,2025-10-29,Correo Argentino,EN CAMINO
7230,2025-04-16,Andreani,ENTREGADO
7231,2025-04-16,Andreani,EN CAMINO
7232,2025-04-26,Correo Argentino,DEVUELTO
7233,2025-06-25,Correo Argentino,DEVUELTO
7235,2025-03-12,Correo Argentino,EN CAMINO
7236,2025-11-11,Correo Argentino,ENTREGADO
7237,2025-06-16,Ocasa,ENTREGADO
7238,2025-05-04,Andreani,ENTREGADO
7241,2025-06-07,Andreani,EN CAMINO
7242,2025-10-10,Andreani,EN CAMINO
7243,2025-03-14,Andreani,EN CAMINO
7244,2025-03-03,Correo Argentino,ENTREGADO
7245,2025-04-11,Moto,DEVUELTO
7246,2025-11-06,Correo Argentino,ENTREGADO
7247,2025-01-09,Andreani,ENTREGADO
7248,2025-07-01,Ocasa,DEVUELTO
7249,2025-10-04,Ocasa,EN CAMINO
7250,2025-12-14,Ocasa,DEVUELTO
7251,2025-10-31,Andreani,ENTREGADO
7252,2025-07-06,Moto,EN CAMINO
7253,2025-10-30,Moto,DEVUELTO
7254,2025-01-17,Moto,ENTREGADO
7255,2025-08-22,Moto,ENTREGADO
7256,2025-08-19,Correo Argentino,DEVUELTO
7257,2025-01-15,Ocasa,ENTREGADO
7258,2025-03-29,Ocasa,EN CAMINO
7259,2025-02-22,Ocasa,ENTREGADO
7260,2025-10-26,Moto,ENTREGADO
7261,2025-05-25,Andreani,ENTREGADO
7262,2025-04-09,Ocasa,ENTREGADO
7263,2025-06-27,Andreani,EN CAMINO
7264,2025-01-21,Correo Argentino,ENTREGADO
7265,2025-06-30,Andreani,ENTREGADO
7266,2025-10-07,Andreani,ENTREGADO
